DEPTH,BS,BVW,CARB_FLAG,COAL_FLAG,DELTA,GRMAX,GRMIN,J,KLHC_INT,KLOGH,M,N,PERF_FLAG,PHIF,PORD,RHOFL,RHOMA,RW,SAND_FLAG,SW,SWIRR,TEMP,VSH
3847.338,8.5,0.043209,0,0,0.0483,115,14,0.035738,62.1983,12.416,1.8021,2.45,1,0.167758,0.167758,0.8,2.63,0.0209827,1,0.2599,0.2669,116.9471,0.249786
3847.4904,8.5,0.038731,1,0,0.0913,115,14,0.025384,34.5464,0.1,1.811,2.45,1,0.122306,0.122306,0.8,2.71,0.0209822,0,0.3224,0.3195,116.9507,0.25765
3847.6428,8.5,0.035222,1,0,0.0868,115,14,0.027446,11.9276,0.1,1.827,2.45,1,0.096958,0.096958,0.8,2.71,0.0209817,0,0.3763,0.3239,116.9543,0.238786
3847.7952,8.5,0.034372,1,0,0.1014,115,14,0.039817,7.5614,0.1,1.8339,2.45,1,0.101552,0.101552,0.8,2.71,0.0209811,0,0.3526,0.281,116.9578,0.204728
3847.9476,8.5,0.026107,1,0,0.0843,115,14,0.031095,0.3,0.1,1.8471,2.45,1,0.040034,0.040034,0.8,2.71,0.0209806,0,0.7029,0.3632,116.9614,0.218825
3848.1,8.5,0.024578,1,0,0.0831,115,14,0.046424,0.26,0.1,1.8574,2.45,1,0.031447,0.031447,0.8,2.71,0.02098,0,0.8597,0.3283,116.965,0.184165
3848.2524,8.5,0.026196,1,0,0.0613,115,14,0.037199,5.8174,0.1,1.8379,2.45,1,0.03715,0.03715,0.8,2.71,0.0209795,0,0.7521,0.3451,116.9686,0.202573
3848.4048,8.5,0.028971,1,0,0.093,115,14,0.05073,6.759,0.1,1.8357,2.45,1,0.052296,0.052296,0.8,2.71,0.0209789,0,0.5853,0.2902,116.9721,0.169592
3848.5572,8.5,0.037175,1,0,0.006,115,14,0.054445,8.1229,0.1,1.8329,2.45,1,0.134231,0.134231,0.8,2.71,0.0209784,0,0.2868,0.2388,116.9757,0.190117
3848.7096,8.5,0.039694,0,0,0.0151,115,14,0.058596,48.0364,34.7295,1.806,2.45,1,0.174556,0.174556,0.8,2.63,0.0209779,1,0.23,0.2218,116.9793,0.206194
3848.862,8.5,0.041472,0,0,-0.046,115,14,0.088928,72.0189,92.7441,1.8,2.45,1,0.202387,0.210787,0.8,2.63,0.0209773,1,0.2062,0.1858,116.9829,0.183534
3849.0144,8.5,0.043148,0,0,-0.0279,115,14,0.079712,72.7419,82.0446,1.7998,2.45,1,0.22283,0.223992,0.8,2.63,0.0209768,1,0.1948,0.19,116.9864,0.207621
3849.1668,8.5,0.044092,0,0,-0.0255,115,14,0.05779,64.8141,44.582,1.8015,2.45,1,0.230372,0.230575,0.8,2.63,0.0209762,1,0.1927,0.212,116.99,0.243757
3849.3192,8.5,0.044285,0,0,-0.0271,115,14,0.103842,57.5675,148.318,1.8033,2.45,1,0.237366,0.238221,0.8,2.63,0.0209757,1,0.188,0.1708,116.9936,0.191971
3849.4716,8.5,0.044647,0,0,-0.0031,115,14,0.062805,73.439,57.7055,1.7997,2.45,1,0.252462,0.243694,0.8,2.63,0.0209752,1,0.1778,0.2024,116.9972,0.250942
3849.624,8.5,0.045401,0,0,-0.0039,115,14,0.107191,78.3688,158.8255,1.7987,2.45,1,0.238548,0.230108,0.8,2.63,0.0209746,1,0.1913,0.1687,117.0007,0.189718
3849.7764,8.5,0.045665,0,0,0.0225,115,14,0.045871,71.6912,23.3841,1.8,2.45,1,0.191781,0.191781,0.8,2.63,0.0209741,1,0.2397,0.2381,117.0043,0.240592
3849.9288,8.5,0.045608,0,0,0.0414,115,14,0.056025,47.9505,30.5297,1.806,2.45,1,0.167854,0.167854,0.8,2.63,0.0209735,1,0.2749,0.227,117.0079,0.206456
3850.0812,8.5,0.034446,1,0,0.1396,115,14,0.031679,25.339,0.1,1.8156,2.45,1,0.063378,0.063378,0.8,2.71,0.020973,0,0.5594,0.3321,117.0115,0.215612
3850.2336,8.5,0.027921,1,0,0.1472,115,14,0.033714,19.3217,0.1,1.8197,2.45,1,0.034145,0.034145,0.8,2.71,0.0209724,0,0.8519,0.363,117.0151,0.213466
3850.386,8.5,0.036497,1,0,0.0537,115,14,0.043288,20.7284,0.1,1.8187,2.45,1,0.101826,0.101826,0.8,2.71,0.0209719,0,0.3681,0.2725,117.0186,0.196777
3850.5384,8.5,0.042493,0,0,-0.0286,115,14,0.038983,27.8748,15.5685,1.8142,2.45,1,0.176797,0.178244,0.8,2.65,0.0209714,1,0.2445,0.2562,117.0222,0.246903
3850.6908,8.5,0.045626,0,0,-0.0117,115,14,0.046773,26.4398,27.3828,1.815,2.45,1,0.216003,0.210684,0.8,2.65,0.0209708,1,0.2146,0.2315,117.0258,0.254505
3850.8432,8.5,0.047547,0,0,-0.0061,115,14,0.062951,25.2883,53.8524,1.8157,2.45,1,0.234511,0.226963,0.8,2.65,0.0209703,1,0.2059,0.2049,117.0294,0.23832
3850.9956,8.5,0.048927,0,0,-0.0073,115,14,0.067825,26.6526,64.8464,1.8149,2.45,1,0.243264,0.23618,0.8,2.65,0.0209697,1,0.204,0.1982,117.0329,0.237136
3851.148,8.5,0.049691,0,0,0.0034,115,14,0.077255,25.2331,82.8129,1.8157,2.45,1,0.239447,0.239447,0.8,2.65,0.0209692,1,0.2107,0.1897,117.0365,0.221942
3851.3004,8.5,0.049578,0,0,0.0245,115,14,0.047336,23.4023,28.0854,1.8168,2.45,1,0.216308,0.216308,0.8,2.65,0.0209687,1,0.2331,0.2304,117.0401,0.253553
3851.4528,8.5,0.050778,0,0,0.0113,115,14,0.055467,21.4017,39.1227,1.8182,2.45,1,0.219447,0.219447,0.8,2.65,0.0209681,1,0.2355,0.2171,117.0437,0.24035
3851.6052,8.5,0.051076,0,0,-0.002,115,14,0.037488,19.763,18.8841,1.8194,2.45,1,0.231885,0.22269,0.8,2.65,0.0209676,1,0.2242,0.2475,117.0472,0.286553
3851.7576,8.5,0.048843,0,0,0.0002,115,14,0.064659,18.7626,56.4312,1.8202,2.45,1,0.232933,0.232933,0.8,2.65,0.020967,1,0.2135,0.2032,117.0508,0.23466
3851.91,8.5,0.045606,0,0,0.0176,115,14,0.05528,33.1858,40.4925,1.8116,2.45,1,0.228666,0.228666,0.8,2.65,0.0209665,1,0.2021,0.2157,117.0544,0.246883
3852.0624,8.5,0.042804,0,0,0.0242,115,14,0.036461,52.305,16.9502,1.8047,2.45,1,0.220034,0.220034,0.8,2.65,0.020966,1,0.1963,0.2523,117.058,0.281233
3852.2148,8.5,0.039772,0,0,0.0305,115,14,0.031248,57.1544,10.5895,1.8034,2.45,1,0.187157,0.187157,0.8,2.65,0.0209654,1,0.2145,0.2746,117.0615,0.274709
3852.3672,8.5,0.039631,0,0,0.0002,115,14,0.062962,61.0279,45.0649,1.8024,2.45,1,0.19618,0.19618,0.8,2.65,0.0209649,1,0.2037,0.2116,117.0651,0.212845
3852.5196,8.5,0.038943,0,0,0.0055,115,14,0.065771,63.6626,49.9957,1.8018,2.45,1,0.199447,0.199447,0.8,2.65,0.0209643,1,0.1968,0.2077,117.0687,0.210738
3852.672,8.5,0.038891,0,0,-0.0156,115,14,0.062529,93.168,49.0884,1.7961,2.45,1,0.21666,0.21292,0.8,2.65,0.0209638,1,0.1802,0.2084,117.0723,0.226922
3852.8244,8.5,0.04036,0,0,-0.0105,115,14,0.07156,117.3894,66.0345,1.7927,2.45,1,0.222536,0.216742,0.8,2.65,0.0209633,1,0.1817,0.1976,117.0758,0.217835
3852.9768,8.5,0.045925,0,0,-0.0012,115,14,0.081087,78.5459,84.978,1.7987,2.45,1,0.223033,0.213526,0.8,2.65,0.0209627,1,0.207,0.1888,117.0794,0.206107
3853.1292,8.5,0.053691,0,0,0.0101,115,14,0.0454,39.7024,24.0871,1.8089,2.45,1,0.201668,0.201668,0.8,2.65,0.0209622,1,0.2695,0.2369,117.083,0.247951
3853.2816,8.5,0.062582,0,0,0.0147,115,14,0.037553,8.4781,15.5518,1.8322,2.45,1,0.190315,0.190315,0.8,2.65,0.0209616,1,0.3384,0.2563,117.0866,0.258971
3853.434,8.5,0.067493,0,0,0.0285,115,14,0.023785,6.3807,5.5667,1.8365,2.45,1,0.169811,0.169811,0.8,2.65,0.0209611,1,0.4111,0.3083,117.0901,0.29032
3853.5864,8.5,0.068905,0,0,0.0358,115,14,0.031386,4.2833,9.7192,1.8426,2.45,1,0.170268,0.170268,0.8,2.65,0.0209605,1,0.4204,0.2789,117.0937,0.263835
3853.7388,8.5,0.063722,1,0,0.0726,115,14,0.028589,2.1859,0.1,1.8529,2.45,1,0.160352,0.160352,0.8,2.71,0.02096,0,0.4165,0.2916,117.0973,0.266922
3853.8912,8.5,0.050273,1,0,0.1096,115,14,0.022005,0.8817,0.1,1.867,2.45,1,0.103758,0.103758,0.8,2.71,0.0209595,0,0.5203,0.3465,117.1009,0.262883
3854.0436,8.5,0.039327,1,0,0.0705,115,14,0.029285,0.2597,0.1,1.886,2.45,1,0.07446,0.07446,0.8,2.71,0.0209589,0,0.5847,0.3319,117.1044,0.225272
3854.196,8.5,0.006551,1,0,0.1455,115,14,0.066207,0.0105,0.1,1.9369,2.45,1,0.006551,0.006551,0.8,2.71,0.0209584,0,1,0.3832,117.108,0.203476
3854.3484,8.5,0.007847,1,0,0.0564,115,14,0.075435,0.0033,0.1,1.9558,2.45,1,0.007847,0.007847,0.8,2.71,0.0209578,0,1,0.3539,117.1116,0.18332
3854.5008,8.5,0.001587,1,0,0.0662,115,14,0,0.0027,0.1,1.9596,2.45,1,0.001587,0.001587,0.8,2.71,0.0209573,0,1,0.4039,117.1152,0.213123
3854.6532,8.5,0,1,0,0.0746,115,14,0,0.05,0.1,1.8626,2.45,1,0,0,0.8,2.71,0.0209568,0,1,0.4363,117.1188,0.232408
3854.8056,8.5,0,1,0,0.1126,115,14,0,2,0.1,1.8418,2.45,1,0,0,0.8,2.71,0.0209562,0,1,0.5738,117.1223,0.305854
3854.958,8.5,0.03892,1,0,0.068,115,14,0.00347,7.4,0.1,1.8333,2.45,1,0.074036,0.074036,0.8,2.71,0.0209557,0,0.5505,0.716,117.1259,0.431019
3855.1104,8.5,0.047263,0,0,-0.0475,115,14,0.002869,10.5847,10.5,1.8288,2.45,1,0.148396,0.157391,0.8,2.65,0.0209551,1,0.3283,0.6765,117.1295,0.481922
3855.2628,8.5,0.050034,0,0,0.0016,115,14,0.006092,12.1887,12.1,1.8267,2.45,1,0.183143,0.183143,0.8,2.65,0.0209546,1,0.2802,0.4967,117.1331,0.429981
3855.4152,8.5,0.044527,0,0,0.0698,115,14,0.004925,4.3864,4,1.8423,2.45,1,0.134248,0.134248,0.8,2.65,0.0209541,1,0.3462,0.567,117.1366,0.422029
3855.5676,8.5,0.034792,1,0,0.089,115,14,0.007137,0.0334,0.1,1.9184,2.45,1,0.07208,0.07208,0.8,2.71,0.0209535,0,0.554,0.5549,117.1402,0.360971
3855.72,8.5,0.026849,1,0,0.0528,115,14,0.009177,0.0072,0.1,1.943,2.45,1,0.039916,0.039916,0.8,2.71,0.020953,0,0.8226,0.5638,117.1438,0.336641
3855.8724,8.5,0,1,0,0.0853,115,14,0,0.002,0.1,1.9637,2.45,1,0,0,0.8,2.71,0.0209524,0,1,0.4599,117.1474,0.246544
3856.0248,8.5,0,1,0,0.081,115,14,0,0.0176,0.1,1.9286,2.45,1,0,0,0.8,2.71,0.0209519,0,1,0.4353,117.1509,0.231825
3856.1772,8.5,0.029691,1,0,0.024,115,14,0.038009,0.1137,0.1,1.899,2.45,1,0.066622,0.066622,0.8,2.71,0.0209514,0,0.5027,0.3082,117.1545,0.198505
3856.3296,8.5,0.03356,1,0,0.0285,115,14,0.020255,5.4138,0.1,1.839,2.45,1,0.082661,0.082661,0.8,2.71,0.0209508,0,0.4268,0.3719,117.1581,0.263097
3856.482,8.5,0.040935,0,0,-0.0329,115,14,0.028763,10.3169,6.8021,1.8292,2.45,1,0.141884,0.145041,0.8,2.65,0.0209503,1,0.2977,0.2974,117.1617,0.255825
3856.6344,8.5,0.044329,0,0,0.004,115,14,0.030154,14.0979,9.2218,1.8245,2.45,1,0.175018,0.175018,0.8,2.65,0.0209497,1,0.2596,0.2816,117.1652,0.270592
3856.7868,8.5,0.044484,0,0,0.0001,115,14,0.041243,15.349,17.8993,1.8232,2.45,1,0.181596,0.181596,0.8,2.65,0.0209492,1,0.2507,0.2499,117.1688,0.244437
3856.9392,8.5,0.044876,0,0,0.0032,115,14,0.034679,8.6526,14.2327,1.8319,2.45,1,0.204235,0.204235,0.8,2.65,0.0209487,1,0.2258,0.2604,117.1724,0.275621
3857.0916,8.5,0.044327,0,0,-0.0112,115,14,0.046343,45.8204,26.9867,1.8067,2.45,1,0.21685,0.211324,0.8,2.65,0.0209481,1,0.2066,0.2321,117.176,0.255961
3857.244,8.5,0.04294,0,0,0.0207,115,14,0.042358,112.1034,21.3579,1.7934,2.45,1,0.205429,0.205429,0.8,2.65,0.0209476,1,0.2095,0.2421,117.1795,0.257097
3857.3964,8.5,0.043873,0,0,-0.0029,115,14,0.058946,127.1705,41.9432,1.7915,2.45,1,0.208317,0.199483,0.8,2.65,0.020947,1,0.2108,0.2144,117.1831,0.227097
3857.5488,8.5,0.045708,0,0,0.0038,115,14,0.05092,116.9638,31.6676,1.7927,2.45,1,0.210766,0.210766,0.8,2.65,0.0209465,1,0.2172,0.2255,117.1867,0.242835
3857.7012,8.5,0.044884,0,0,0.0323,115,14,0.078475,57.5582,69.08,1.8033,2.45,1,0.193582,0.193582,0.8,2.65,0.020946,1,0.2339,0.196,117.1903,0.189922
3857.8536,8.5,0.042354,0,0,0.0089,115,14,0.076021,43.9178,66.4277,1.8074,2.45,1,0.198359,0.198359,0.8,2.65,0.0209454,1,0.216,0.1973,117.1938,0.196058
3858.006,8.5,0.036775,0,0,0.0367,115,14,0.064783,50.0411,44.5782,1.8054,2.45,1,0.183303,0.183303,0.8,2.65,0.0209449,1,0.2028,0.212,117.1974,0.201922
3858.1584,8.5,0.033825,0,0,0.0084,115,14,0.085191,3,77.9693,1.8264,2.45,1,0.185397,0.185397,0.8,2.65,0.0209443,1,0.1871,0.1917,117.201,0.176806
3858.3108,8.5,0.035049,0,0,0.0079,115,14,0.063738,4,42.632,1.8381,2.45,1,0.181098,0.181098,0.8,2.65,0.0209438,1,0.2001,0.2137,117.2046,0.202117
3858.4632,8.5,0.038979,0,0,0.0195,115,14,0.086731,9.9413,76.8202,1.8298,2.45,1,0.176235,0.176235,0.8,2.65,0.0209433,1,0.2275,0.1922,117.2082,0.169379
3858.6156,8.5,0.042019,0,0,0.0228,115,14,0.076051,13.0577,58.3374,1.8256,2.45,1,0.174063,0.174063,0.8,2.65,0.0209427,1,0.2476,0.202,117.2117,0.180728
3858.768,8.5,0.042366,0,0,-0.0113,115,14,0.100247,18.0659,108.3208,1.8207,2.45,1,0.18601,0.180515,0.8,2.65,0.0209422,1,0.2326,0.1807,117.2153,0.161485
3858.9204,8.5,0.037087,0,0,0.021,115,14,0.099154,37.1994,95.7997,1.8099,2.45,1,0.168157,0.168157,0.8,2.65,0.0209416,1,0.2238,0.1848,117.2189,0.151544
3859.0728,8.5,0.031439,0,0,0.0113,115,14,0.121067,38.7354,140.9526,1.8092,2.45,1,0.165955,0.165955,0.8,2.65,0.0209411,1,0.1921,0.1724,117.2225,0.130951
3859.2252,8.5,0.0284,0,0,0.0075,115,14,0.09662,21.0302,86.5671,1.8184,2.45,1,0.160023,0.160023,0.8,2.65,0.0209406,1,0.1813,0.1882,117.226,0.149204
3859.3776,8.5,0.030962,0,0,0.016,115,14,0.087663,15.6771,72.9288,1.8229,2.45,1,0.163769,0.163769,0.8,2.65,0.02094,1,0.1937,0.1941,117.2296,0.160806
3859.53,8.5,0.036028,0,0,-0.0001,115,14,0.07083,12.7248,54.4206,1.826,2.45,1,0.187197,0.177244,0.8,2.65,0.0209395,1,0.1973,0.2046,117.2332,0.195757
3859.6824,8.5,0.036449,0,0,0.0152,115,14,0.049125,9.7725,25.6215,1.83,2.45,1,0.18322,0.18322,0.8,2.65,0.0209389,1,0.2045,0.2343,117.2368,0.228573
3859.8348,8.5,0.034278,0,0,-0.0067,115,14,0.083073,5403,87.3584,1.7971,2.45,1,0.21845,0.211113,0.8,2.65,0.0209384,1,0.1576,0.1879,117.2403,0.200699
3859.9872,8.5,0.028413,0,0,-0.0274,115,14,0.192612,15099.6074,488.146,1.7716,2.45,1,0.227065,0.228042,0.8,2.65,0.0209379,1,0.1237,0.1378,117.2439,0.12533
3860.1396,8.5,0.02333,0,0,-0.0718,115,14,0.295422,15622.0889,1126.9084,1.7593,2.45,1,0.22283,0.241568,0.8,2.65,0.0209373,1,0.1028,0.1186,117.2475,0.081194
3860.292,8.5,0.020517,0,0,-0.0755,115,14,0.350641,11876.5342,1527.7572,1.7549,2.45,1,0.214436,0.234622,0.8,2.65,0.0209368,1,0.0936,0.1122,117.2511,0.059049
3860.4444,8.5,0.019053,0,0,-0.0641,115,14,0.396765,8027.5259,1884.4911,1.7518,2.45,1,0.206584,0.222211,0.8,2.65,0.0209362,1,0.09,0.1081,117.2546,0.041942
3860.5968,8.5,0.019002,0,0,-0.0808,115,14,0.396637,5178.5181,1934.7318,1.7515,2.45,1,0.212228,0.234546,0.8,2.65,0.0209357,1,0.0874,0.1076,117.2582,0.045689
3860.7492,8.5,0.020165,0,0,-0.0692,115,14,0.530936,3481.5359,3481.5356,1.7429,2.45,1,0.213135,0.230826,0.8,2.65,0.0209352,1,0.0918,0.0968,117.2618,0.041411
3860.9016,8.5,0.022304,0,0,-0.0856,115,14,0.600692,3000,4454.3374,1.7394,2.45,1,0.213034,0.237272,0.8,2.65,0.0209346,1,0.1014,0.0926,117.2654,0.037133
3861.054,8.5,0.024129,0,0,-0.0685,115,14,0.44853,2457.0129,2457.0132,1.748,2.45,1,0.210762,0.228144,0.8,2.65,0.0209341,1,0.1115,0.103,117.2689,0.032854
3861.2064,8.5,0.024535,0,0,-0.0701,115,14,0.439045,2310.426,2310.4255,1.7489,2.45,1,0.206844,0.224878,0.8,2.65,0.0209335,1,0.1155,0.1042,117.2725,0.03234
3861.3588,8.5,0.024639,0,0,-0.0634,115,14,0.412749,1899.626,2217.0583,1.7517,2.45,1,0.224581,0.23994,0.8,2.65,0.020933,1,0.1072,0.105,117.2761,0.050097
3861.5112,8.5,0.024408,0,0,-0.0559,115,14,0.365782,2556.803,1706.3752,1.7474,2.45,1,0.220089,0.232462,0.8,2.65,0.0209325,1,0.108,0.11,117.2797,0.058738
3861.6636,8.5,0.024919,0,0,-0.0532,115,14,0.557767,3213.98,4006.5486,1.7441,2.45,1,0.222246,0.233509,0.8,2.65,0.0209319,1,0.109,0.0944,117.2832,0.062282
3861.816,8.5,0.025049,0,0,-0.0663,115,14,0.358568,3069.0454,1696.8744,1.7448,2.45,1,0.22776,0.244282,0.8,2.65,0.0209314,1,0.107,0.1101,117.2868,0.065825
3861.9684,8.5,0.024567,0,0,-0.0767,115,14,0.456543,2672.8572,2915.7112,1.7468,2.45,1,0.241407,0.262092,0.8,2.65,0.0209308,1,0.0992,0.0999,117.2904,0.051835
3862.1208,8.5,0.023502,0,0,-0.0733,115,14,0.517014,3709.634,3611.4653,1.742,2.45,1,0.233157,0.252471,0.8,2.65,0.0209303,1,0.098,0.0961,117.294,0.034175
3862.2732,8.5,0.023539,0,0,-0.0893,115,14,0.556816,4438.8403,4314.7871,1.7394,2.45,1,0.240162,0.265893,0.8,2.65,0.0209298,1,0.0952,0.0931,117.2975,0.031816
3862.4256,8.5,0.023595,0,0,-0.0839,115,14,0.556895,4331.936,4259.2036,1.7398,2.45,1,0.237001,0.260562,0.8,2.65,0.0209292,1,0.0967,0.0933,117.3011,0.029631
3862.578,8.5,0.023612,0,0,-0.0736,115,14,0.592727,3738.375,4765.6528,1.7419,2.45,1,0.234089,0.253541,0.8,2.65,0.0209287,1,0.098,0.0915,117.3047,0.021621
3862.7304,8.5,0.024008,0,0,-0.0864,115,14,0.421672,3007.1135,2475.4341,1.7451,2.45,1,0.240254,0.26482,0.8,2.65,0.0209281,1,0.0973,0.1029,117.3083,0.058709
3862.8828,8.5,0.024442,0,0,-0.0642,115,14,0.533323,2152.8547,3974.0583,1.7499,2.45,1,0.241114,0.256789,0.8,2.65,0.0209276,1,0.099,0.0945,117.3118,0.036631
3863.0352,8.5,0.024761,0,0,-0.0916,115,14,0.373694,1522.9392,1944.8802,1.7549,2.45,1,0.240342,0.266987,0.8,2.65,0.0209271,1,0.1009,0.1075,117.3154,0.070427
3863.1876,8.5,0.024732,0,0,-0.0724,115,14,0.472352,1639.985,3068.0698,1.7448,2.45,1,0.237302,0.256259,0.8,2.65,0.0209265,1,0.1015,0.099,117.319,0.045728
3863.34,8.5,0.02456,0,0,-0.081,115,14,0.460369,2000,2937.5789,1.7454,2.45,1,0.239192,0.2616,0.8,2.65,0.020926,1,0.1,0.0998,117.3226,0.049505
3863.4924,8.5,0.024039,0,0,-0.0772,115,14,0.464761,2939.3521,2939.3523,1.7454,2.45,1,0.234834,0.255699,0.8,2.65,0.0209255,1,0.0997,0.0998,117.3261,0.045602
3863.6448,8.5,0.023452,0,0,-0.0831,115,14,0.494045,3318.083,3318.0835,1.7436,2.45,1,0.234598,0.257829,0.8,2.65,0.0209249,1,0.0973,0.0976,117.3297,0.039544
3863.7972,8.5,0.022666,0,0,-0.0882,115,14,0.555674,4141.8862,4141.8857,1.7404,2.45,1,0.231487,0.256761,0.8,2.65,0.0209244,1,0.0951,0.0938,117.3333,0.026078
3863.9496,8.5,0.022056,0,0,-0.091,115,14,0.548142,3963.9529,3963.9531,1.7411,2.45,1,0.227673,0.254065,0.8,2.65,0.0209238,1,0.0941,0.0945,117.3369,0.024806
3864.102,8.5,0.021831,0,0,-0.0942,115,14,0.605675,4823.6162,4823.6162,1.7382,2.45,1,0.226914,0.254593,0.8,2.65,0.0209233,1,0.0932,0.0913,117.3404,0.025155
3864.2544,8.5,0.021561,0,0,-0.0712,115,14,0.593218,4561.9292,4561.9292,1.739,2.45,1,0.223712,0.242211,0.8,2.65,0.0209228,1,0.0934,0.0922,117.344,0.025505
3864.4068,8.5,0.021495,0,0,-0.0749,115,14,0.560735,4235.1201,4235.1196,1.7401,2.45,1,0.232444,0.252392,0.8,2.65,0.0209222,1,0.0898,0.0934,117.3476,0.025854
3864.5592,8.5,0.020972,0,0,-0.1006,115,14,0.462027,2755.2319,2755.2317,1.7463,2.45,1,0.222737,0.252971,0.8,2.65,0.0209217,1,0.0917,0.1009,117.3512,0.037971
3864.7116,8.5,0.020915,0,0,-0.0978,115,14,0.413147,2261.9089,2261.9092,1.7492,2.45,1,0.228683,0.257819,0.8,2.65,0.0209211,1,0.0892,0.1046,117.3547,0.052777
3864.864,8.5,0.020858,0,0,-0.0795,115,14,0.529737,3742.157,3742.1567,1.7419,2.45,1,0.230128,0.251915,0.8,2.65,0.0209206,1,0.0881,0.0955,117.3583,0.029767
3865.0164,8.5,0.020964,0,0,-0.0793,115,14,0.533236,3872.3669,3872.3674,1.7414,2.45,0,0.235021,0.256738,0.8,2.65,0.0209201,1,0.0867,0.0949,117.3619,0.032466
3865.1688,8.5,0.020861,0,0,-0.0745,115,14,0.695062,6618.1699,6618.1704,1.7337,2.45,0,0.236407,0.256218,0.8,2.65,0.0209195,1,0.0854,0.0862,117.3655,0.031822
3865.3212,8.5,0.020459,0,0,-0.0883,115,14,0.729483,7269.541,7269.541,1.7323,2.45,0,0.235747,0.261062,0.8,2.65,0.020919,1,0.0839,0.0848,117.369,0.031178
3865.4736,8.5,0.02019,0,0,-0.0521,115,14,0.587961,4926.2012,4926.2007,1.7379,2.45,0,0.245915,0.256774,0.8,2.65,0.0209184,1,0.0797,0.0909,117.3726,0.030534
3865.626,8.5,0.019496,0,0,-0.0957,115,14,0.531512,3757.415,3757.4146,1.7418,2.45,0,0.229514,0.257806,0.8,2.65,0.0209179,1,0.0825,0.0955,117.3762,0.028991
3865.7784,8.5,0.019535,0,0,-0.0831,115,14,0.576631,4436.8101,4436.8096,1.7394,2.45,0,0.230273,0.253531,0.8,2.65,0.0209174,1,0.0823,0.0926,117.3798,0.02168
3865.9308,8.5,0.019857,0,0,-0.0963,115,14,0.632637,5530.3872,5330.3867,1.7368,2.45,0,0.229836,0.258359,0.8,2.65,0.0209168,1,0.0837,0.0896,117.3833,0.022828
3866.0832,8.5,0.02035,0,0,-0.0805,115,14,0.64029,5598.2529,5598.3794,1.7361,2.45,0,0.235656,0.25784,0.8,2.65,0.0209163,1,0.0837,0.0888,117.3869,0.023977
3866.2356,8.5,0.020451,0,0,-0.0921,115,14,0.596774,4956.2529,4956.2534,1.7378,2.45,0,0.240161,0.266991,0.8,2.65,0.0209158,1,0.0826,0.0908,117.3905,0.025126
3866.388,8.5,0.02035,0,0,-0.0887,115,14,0.542293,4198.854,4198.8545,1.7402,2.45,0,0.246395,0.271873,0.8,2.65,0.0209152,1,0.0803,0.0936,117.3941,0.03867
3866.5404,8.5,0.02064,0,0,-0.0826,115,14,0.530834,4214.9907,3958.092,1.7411,2.45,0,0.242403,0.265431,0.8,2.65,0.0209147,1,0.0828,0.0946,117.3976,0.037971
3866.6928,8.5,0.021732,0,0,-0.0912,115,14,0.404883,4332.0366,2249.0703,1.7398,2.45,0,0.236763,0.263252,0.8,2.65,0.0209141,1,0.0891,0.1047,117.4012,0.060233
3866.8452,8.5,0.022695,0,0,-0.0616,115,14,0.433497,4449.082,2525.2227,1.7394,2.45,0,0.231898,0.246553,0.8,2.65,0.0209136,1,0.095,0.1025,117.4048,0.05032
3866.9976,8.5,0.022593,0,0,-0.0946,115,14,0.388248,4566.1279,1928.5654,1.739,2.45,0,0.220793,0.24864,0.8,2.65,0.0209131,1,0.0992,0.1076,117.4084,0.053456
3867.15,8.5,0.022519,0,0,-0.0643,115,14,0.259544,3454.063,942.8857,1.7431,2.45,0,0.241549,0.257263,0.8,2.65,0.0209125,1,0.0907,0.1224,117.4119,0.106437
3867.3024,8.5,0.020832,0,0,-0.0735,115,14,0.323427,3011.9092,1314.6736,1.745,2.45,0,0.216887,0.236299,0.8,2.65,0.020912,1,0.0934,0.1153,117.4155,0.068476
3867.4548,8.5,0.020304,0,0,-0.0664,115,14,0.323777,2570.0386,1425.9232,1.7473,2.45,0,0.234732,0.251292,0.8,2.65,0.0209115,1,0.0843,0.1136,117.4191,0.080417
3867.6072,8.5,0.019877,0,0,-0.0757,115,14,0.307823,2128.1677,1183.0651,1.7501,2.45,0,0.215465,0.235737,0.8,2.65,0.0209109,1,0.09,0.1175,117.4227,0.072301
3867.7596,8.5,0.021443,0,0,-0.0686,115,14,0.392262,1686.2971,1922.0035,1.7535,2.45,0,0.215562,0.232984,0.8,2.65,0.0209104,1,0.0972,0.1077,117.4263,0.048971
3867.912,8.5,0.023636,0,0,-0.0584,115,14,0.414349,1244.4264,2152.7478,1.7579,2.45,0,0.216386,0.229743,0.8,2.65,0.0209098,1,0.1071,0.1055,117.4298,0.044233
3868.0644,8.5,0.024896,0,0,-0.0647,115,14,0.391743,1714.1786,1858.7041,1.7532,2.45,0,0.209014,0.224884,0.8,2.65,0.0209093,1,0.1163,0.1083,117.4334,0.044767
3868.2168,8.5,0.025541,0,0,-0.0544,115,14,0.443766,3429.6265,2560.8533,1.7432,2.45,0,0.224412,0.236171,0.8,2.65,0.0209088,1,0.1106,0.1023,117.437,0.04299
3868.3692,8.5,0.024622,0,0,-0.0403,115,14,0.535074,4150.999,3924.5835,1.7404,2.45,0,0.236557,0.242677,0.8,2.65,0.0209082,1,0.1011,0.0947,117.4405,0.033184
